P3, tp=0, ts=0, x0=373321178
P2, tp=4, ts=4, x0=218214545
P3, tp=4, ts=4, x0=702955027
P1, tp=4, ts=4, x0=879171845
P3, tp=4, ts=4, x0=989717022
P3, tp=4, ts=4, x0=953424700
P0, tp=4, ts=4
P0, tp=4, ts=4
P3, tp=4, ts=4, x0=322282226
P1, tp=4, ts=4, x0=329512743
P2, tp=4, ts=4, x0=357247781
P1, tp=4, ts=4, x0=714531378
P3, tp=4, ts=4, x0=768676076
P1, tp=4, ts=4, x0=628453384
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=741366095
P3, tp=4, ts=4, x0=855124591
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=468373969
P0, tp=4, ts=4
P3, tp=4, ts=4, x0=210178946
P3, tp=4, ts=4, x0=902214288
P1, tp=4, ts=4, x0=902214288
P2, tp=4, ts=4, x0=896408419
P3, tp=4, ts=4, x0=393695114
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=284883598
P1, tp=4, ts=4, x0=526134650
P2, tp=4, ts=4, x0=768676076
P1, tp=4, ts=4, x0=744376998
P2, tp=4, ts=4, x0=628101130
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=44568318
P0, tp=4, ts=4
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=90917380
P1, tp=4, ts=4, x0=797865727
P3, tp=4, ts=4, x0=749155486
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=17971017
P3, tp=4, ts=4, x0=714335726
P1, tp=4, ts=4, x0=846323820
P3, tp=4, ts=4, x0=576349149
P2, tp=4, ts=4, x0=284883598
P3, tp=4, ts=4, x0=44568318
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=861618486
P1, tp=4, ts=4, x0=366588035
P1, tp=4, ts=4, x0=24147091
P2, tp=4, ts=4, x0=430070623
P2, tp=4, ts=4, x0=783659908
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=543683985
P0, tp=4, ts=4
P0, tp=4, ts=4
P3, tp=4, ts=4, x0=922192765
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=875651017
P2, tp=4, ts=4, x0=506382430
P1, tp=4, ts=4, x0=805572368
P1, tp=4, ts=4, x0=628101130
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=658923165
P2, tp=4, ts=4, x0=628101130
P3, tp=4, ts=4, x0=671926560
P2, tp=4, ts=4, x0=26860460
P2, tp=4, ts=4, x0=526134650
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=902214288
P3, tp=4, ts=4, x0=668177309
P3, tp=4, ts=4, x0=499671516
P1, tp=4, ts=4, x0=521629767
P1, tp=4, ts=4, x0=374141174
P3, tp=4, ts=4, x0=797865727
P0, tp=4, ts=4
P0, tp=4, ts=4
P0, tp=4, ts=4
P3, tp=4, ts=4, x0=846323820
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=155548109
P3, tp=4, ts=4, x0=588312260
P0, tp=4, ts=4
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=394765550
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=271330754
P3, tp=4, ts=4, x0=702955027
P0, tp=4, ts=4
P3, tp=4, ts=4, x0=391780979
P3, tp=4, ts=4, x0=526134650
P3, tp=4, ts=4, x0=499671516
P3, tp=4, ts=4, x0=394765550
P0, tp=4, ts=4
P0, tp=4, ts=4
P0, tp=4, ts=4
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=3652863
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=391780979
P2, tp=4, ts=4, x0=274366280
P3, tp=4, ts=4, x0=44568318
P1, tp=4, ts=4, x0=902214288
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=875651017
P2, tp=4, ts=4, x0=374141174
P3, tp=4, ts=4, x0=25847941
P3, tp=4, ts=4, x0=731865063
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=929621501
P1, tp=4, ts=4, x0=598436321
P3, tp=4, ts=4, x0=959232710
P2, tp=4, ts=4, x0=430070623
P0, tp=4, ts=4
P3, tp=4, ts=4, x0=658923165
P3, tp=4, ts=4, x0=588312260
P1, tp=4, ts=4, x0=713711806
P2, tp=4, ts=4, x0=357247781
P1, tp=4, ts=4, x0=106310220
P1, tp=4, ts=4, x0=714335726
P1, tp=4, ts=4, x0=557979160
P2, tp=4, ts=4, x0=289375385
P3, tp=4, ts=4, x0=210178946
P3, tp=4, ts=4, x0=271330754
P0, tp=4, ts=4
P3, tp=4, ts=4, x0=378418207
P3, tp=4, ts=4, x0=861545272
P3, tp=4, ts=4, x0=696288128
P2, tp=4, ts=4, x0=848697260
P2, tp=4, ts=4, x0=20111226
P3, tp=4, ts=4, x0=768676076
P2, tp=4, ts=4, x0=118618370
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=357247781
P3, tp=4, ts=4, x0=283691082
P0, tp=4, ts=4
P1, tp=4, ts=4, x0=26860460
P0, tp=4, ts=4
P3, tp=4, ts=4, x0=861545272
P3, tp=4, ts=4, x0=329512743
P3, tp=4, ts=4, x0=767372659
P0, tp=4, ts=4
P3, tp=4, ts=4, x0=196919919
P1, tp=4, ts=4, x0=474466037
P2, tp=4, ts=4, x0=186907107
P1, tp=4, ts=4, x0=848697260
P3, tp=4, ts=4, x0=628453384
P0, tp=4, ts=4
P2, tp=4, ts=4, x0=749155486
P1, tp=4, ts=4, x0=373087683
P3, tp=4, ts=4, x0=959232710
P1, tp=4, ts=4, x0=896408419
P2, tp=4, ts=4, x0=288423839
>WATERMARK 4<
P2, tp=5, ts=5, x0=357247781
P3, tp=5, ts=5, x0=218214545
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=332794731
P1, tp=5, ts=5, x0=557979160
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=97872481
P3, tp=5, ts=5, x0=217234741
P3, tp=5, ts=5, x0=90917380
P3, tp=5, ts=5, x0=768676076
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=44568318
P2, tp=5, ts=5, x0=532672023
P3, tp=5, ts=5, x0=160723572
P3, tp=5, ts=5, x0=348603372
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=691535736
P1, tp=5, ts=5, x0=373087683
P1, tp=5, ts=5, x0=322282226
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=358764715
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=324604825
P2, tp=5, ts=5, x0=182490672
P3, tp=5, ts=5, x0=929621501
P3, tp=5, ts=5, x0=288423839
P1, tp=5, ts=5, x0=378418207
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=90917380
P2, tp=5, ts=5, x0=725356751
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=197438191
P3, tp=5, ts=5, x0=90917380
P1, tp=5, ts=5, x0=524244793
P2, tp=5, ts=5, x0=348603372
P2, tp=5, ts=5, x0=574345176
P3, tp=5, ts=5, x0=994447149
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=197438191
P3, tp=5, ts=5, x0=358764715
P3, tp=5, ts=5, x0=929621501
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=516597723
P0, tp=5, ts=5
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=271330754
P1, tp=5, ts=5, x0=107742758
P1, tp=5, ts=5, x0=391780979
P1, tp=5, ts=5, x0=506382430
P2, tp=5, ts=5, x0=182490672
P2, tp=5, ts=5, x0=588312260
P2, tp=5, ts=5, x0=836770281
P2, tp=5, ts=5, x0=107742758
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=90917380
P1, tp=5, ts=5, x0=805572368
P1, tp=5, ts=5, x0=805572368
P2, tp=5, ts=5, x0=994447149
P2, tp=5, ts=5, x0=922192765
P3, tp=5, ts=5, x0=90917380
P2, tp=5, ts=5, x0=40874643
P1, tp=5, ts=5, x0=97872481
P2, tp=5, ts=5, x0=274366280
P3, tp=5, ts=5, x0=953424700
P3, tp=5, ts=5, x0=197438191
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=941911282
P2, tp=5, ts=5, x0=827201529
P3, tp=5, ts=5, x0=827201529
P2, tp=5, ts=5, x0=25847941
P1, tp=5, ts=5, x0=827201529
P1, tp=5, ts=5, x0=25847941
P0, tp=5, ts=5
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=358764715
P2, tp=5, ts=5, x0=402361894
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=274366280
P2, tp=5, ts=5, x0=479391305
P1, tp=5, ts=5, x0=763512129
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=691535736
P3, tp=5, ts=5, x0=468373969
P0, tp=5, ts=5
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=90917380
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=290015491
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=205233360
P3, tp=5, ts=5, x0=301121505
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=218214545
P2, tp=5, ts=5, x0=217234741
P3, tp=5, ts=5, x0=205233360
P1, tp=5, ts=5, x0=787782137
P3, tp=5, ts=5, x0=714531378
P2, tp=5, ts=5, x0=274366280
P3, tp=5, ts=5, x0=378418207
P1, tp=5, ts=5, x0=186907107
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=576349149
P1, tp=5, ts=5, x0=253158667
P2, tp=5, ts=5, x0=393695114
P2, tp=5, ts=5, x0=20111226
P0, tp=5, ts=5
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=62949616
P3, tp=5, ts=5, x0=576349149
P1, tp=5, ts=5, x0=741366095
P2, tp=5, ts=5, x0=959232710
P2, tp=5, ts=5, x0=90917380
P1, tp=5, ts=5, x0=989717022
P2, tp=5, ts=5, x0=186907107
P3, tp=5, ts=5, x0=358764715
P3, tp=5, ts=5, x0=196919919
P1, tp=5, ts=5, x0=25847941
P3, tp=5, ts=5, x0=959232710
P2, tp=5, ts=5, x0=44568318
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=400885143
P2, tp=5, ts=5, x0=284883598
P3, tp=5, ts=5, x0=671926560
P3, tp=5, ts=5, x0=118618370
P2, tp=5, ts=5, x0=468373969
P3, tp=5, ts=5, x0=576349149
P2, tp=5, ts=5, x0=516597723
P1, tp=5, ts=5, x0=3652863
P1, tp=5, ts=5, x0=896408419
P2, tp=5, ts=5, x0=834924130
P1, tp=5, ts=5, x0=373087683
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=947694792
P2, tp=5, ts=5, x0=628453384
P2, tp=5, ts=5, x0=671926560
P1, tp=5, ts=5, x0=767372659
P1, tp=5, ts=5, x0=374141174
P2, tp=5, ts=5, x0=576349149
P1, tp=5, ts=5, x0=314490622
P0, tp=5, ts=5
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=284883598
P3, tp=5, ts=5, x0=827201529
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=324604825
P3, tp=5, ts=5, x0=767372659
P2, tp=5, ts=5, x0=288423839
P1, tp=5, ts=5, x0=557979160
P2, tp=5, ts=5, x0=173272776
P3, tp=5, ts=5, x0=474466037
P3, tp=5, ts=5, x0=271330754
P2, tp=5, ts=5, x0=588312260
P1, tp=5, ts=5, x0=288423839
P2, tp=5, ts=5, x0=40874643
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=741366095
P1, tp=5, ts=5, x0=768676076
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=393695114
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=787782137
P1, tp=5, ts=5, x0=153488987
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=871988861
P3, tp=5, ts=5, x0=929621501
P3, tp=5, ts=5, x0=357247781
P1, tp=5, ts=5, x0=499671516
P3, tp=5, ts=5, x0=848697260
P1, tp=5, ts=5, x0=902214288
P1, tp=5, ts=5, x0=696288128
P3, tp=5, ts=5, x0=929621501
P2, tp=5, ts=5, x0=827201529
P2, tp=5, ts=5, x0=989717022
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=947694792
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=402361894
P2, tp=5, ts=5, x0=329512743
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=713579292
P1, tp=5, ts=5, x0=288423839
P2, tp=5, ts=5, x0=106310220
P2, tp=5, ts=5, x0=326650546
P2, tp=5, ts=5, x0=636552923
P3, tp=5, ts=5, x0=283691082
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=241608244
P3, tp=5, ts=5, x0=271330754
P3, tp=5, ts=5, x0=205233360
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=598436321
P3, tp=5, ts=5, x0=506382430
P3, tp=5, ts=5, x0=173272776
P2, tp=5, ts=5, x0=827201529
P1, tp=5, ts=5, x0=205053976
P1, tp=5, ts=5, x0=834924130
P2, tp=5, ts=5, x0=516597723
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=947694792
P2, tp=5, ts=5, x0=783659908
P0, tp=5, ts=5
P0, tp=5, ts=5
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=24147091
P0, tp=5, ts=5
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=210178946
P1, tp=5, ts=5, x0=516597723
P1, tp=5, ts=5, x0=324604825
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=197438191
P1, tp=5, ts=5, x0=173272776
P2, tp=5, ts=5, x0=326650546
P3, tp=5, ts=5, x0=902214288
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=301121505
P3, tp=5, ts=5, x0=373087683
P3, tp=5, ts=5, x0=598436321
P1, tp=5, ts=5, x0=576349149
P2, tp=5, ts=5, x0=532672023
P1, tp=5, ts=5, x0=741366095
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=714531378
P0, tp=5, ts=5
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=497761576
P0, tp=5, ts=5
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=749155486
P1, tp=5, ts=5, x0=373087683
P2, tp=5, ts=5, x0=186907107
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=480401630
P3, tp=5, ts=5, x0=25847941
P3, tp=5, ts=5, x0=25847941
P3, tp=5, ts=5, x0=768676076
P1, tp=5, ts=5, x0=374141174
P3, tp=5, ts=5, x0=763512129
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=326650546
P3, tp=5, ts=5, x0=385195212
P3, tp=5, ts=5, x0=284883598
P3, tp=5, ts=5, x0=959232710
P1, tp=5, ts=5, x0=671926560
P1, tp=5, ts=5, x0=468373969
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=725356751
P1, tp=5, ts=5, x0=848697260
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=284883598
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=875651017
P3, tp=5, ts=5, x0=196919919
P1, tp=5, ts=5, x0=628453384
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=20111226
P0, tp=5, ts=5
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=557979160
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=186907107
P3, tp=5, ts=5, x0=374141174
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=668177309
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=106310220
P2, tp=5, ts=5, x0=807226666
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=468373969
P3, tp=5, ts=5, x0=474466037
P3, tp=5, ts=5, x0=197438191
P1, tp=5, ts=5, x0=173272776
P3, tp=5, ts=5, x0=217234741
P2, tp=5, ts=5, x0=186907107
P1, tp=5, ts=5, x0=574345176
P2, tp=5, ts=5, x0=848697260
P2, tp=5, ts=5, x0=468373969
P0, tp=5, ts=5
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=153488987
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=385195212
P3, tp=5, ts=5, x0=210178946
P3, tp=5, ts=5, x0=731865063
P2, tp=5, ts=5, x0=544564365
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=290015491
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=357247781
P2, tp=5, ts=5, x0=875651017
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=373087683
P3, tp=5, ts=5, x0=598436321
P3, tp=5, ts=5, x0=834924130
P3, tp=5, ts=5, x0=731865063
P3, tp=5, ts=5, x0=378418207
P3, tp=5, ts=5, x0=834924130
P1, tp=5, ts=5, x0=947694792
P2, tp=5, ts=5, x0=636552923
P1, tp=5, ts=5, x0=731865063
P3, tp=5, ts=5, x0=393695114
P1, tp=5, ts=5, x0=474466037
P3, tp=5, ts=5, x0=24147091
P3, tp=5, ts=5, x0=284883598
P3, tp=5, ts=5, x0=44568318
P2, tp=5, ts=5, x0=283691082
P2, tp=5, ts=5, x0=118618370
P3, tp=5, ts=5, x0=468373969
P3, tp=5, ts=5, x0=210178946
P3, tp=5, ts=5, x0=393695114
P3, tp=5, ts=5, x0=326650546
P3, tp=5, ts=5, x0=959232710
P1, tp=5, ts=5, x0=836770281
P0, tp=5, ts=5
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=987807329
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=557979160
P2, tp=5, ts=5, x0=378418207
P3, tp=5, ts=5, x0=283691082
P3, tp=5, ts=5, x0=274366280
P3, tp=5, ts=5, x0=994447149
P0, tp=5, ts=5
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=574345176
P2, tp=5, ts=5, x0=836770281
P2, tp=5, ts=5, x0=929621501
P2, tp=5, ts=5, x0=725356751
P1, tp=5, ts=5, x0=322389486
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=947694792
P1, tp=5, ts=5, x0=834924130
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=628453384
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=97872481
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=480401630
P2, tp=5, ts=5, x0=893862227
P2, tp=5, ts=5, x0=893862227
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=468373969
P2, tp=5, ts=5, x0=516597723
P3, tp=5, ts=5, x0=929621501
P1, tp=5, ts=5, x0=714531378
P3, tp=5, ts=5, x0=233863019
P2, tp=5, ts=5, x0=24147091
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=480401630
P2, tp=5, ts=5, x0=253158667
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=731865063
P1, tp=5, ts=5, x0=658923165
P2, tp=5, ts=5, x0=827201529
P2, tp=5, ts=5, x0=402361894
P1, tp=5, ts=5, x0=253158667
P1, tp=5, ts=5, x0=474466037
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=40874643
P2, tp=5, ts=5, x0=400885143
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=598436321
P3, tp=5, ts=5, x0=358764715
P2, tp=5, ts=5, x0=668177309
P1, tp=5, ts=5, x0=205053976
P3, tp=5, ts=5, x0=391780979
P3, tp=5, ts=5, x0=106310220
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=499671516
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=848697260
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=391780979
P2, tp=5, ts=5, x0=374141174
P1, tp=5, ts=5, x0=879171845
P1, tp=5, ts=5, x0=557979160
P3, tp=5, ts=5, x0=479391305
P2, tp=5, ts=5, x0=205233360
P3, tp=5, ts=5, x0=741366095
P3, tp=5, ts=5, x0=373087683
P1, tp=5, ts=5, x0=205053976
P1, tp=5, ts=5, x0=506382430
P2, tp=5, ts=5, x0=17971017
P1, tp=5, ts=5, x0=725356751
P1, tp=5, ts=5, x0=671926560
P1, tp=5, ts=5, x0=186907107
P3, tp=5, ts=5, x0=896408419
P3, tp=5, ts=5, x0=767372659
P1, tp=5, ts=5, x0=556534690
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=402361894
P3, tp=5, ts=5, x0=40874643
P3, tp=5, ts=5, x0=516597723
P2, tp=5, ts=5, x0=324604825
P3, tp=5, ts=5, x0=636552923
P1, tp=5, ts=5, x0=574345176
P1, tp=5, ts=5, x0=186907107
P2, tp=5, ts=5, x0=691634817
P2, tp=5, ts=5, x0=217234741
P2, tp=5, ts=5, x0=506382430
P0, tp=5, ts=5
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=768676076
P1, tp=5, ts=5, x0=896408419
P2, tp=5, ts=5, x0=648980091
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=989717022
P2, tp=5, ts=5, x0=118618370
P3, tp=5, ts=5, x0=479391305
P2, tp=5, ts=5, x0=574345176
P3, tp=5, ts=5, x0=805572368
P1, tp=5, ts=5, x0=714531378
P3, tp=5, ts=5, x0=696288128
P1, tp=5, ts=5, x0=598436321
P1, tp=5, ts=5, x0=668177309
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=173272776
P1, tp=5, ts=5, x0=768676076
P2, tp=5, ts=5, x0=834924130
P1, tp=5, ts=5, x0=574345176
P3, tp=5, ts=5, x0=696288128
P1, tp=5, ts=5, x0=827201529
P1, tp=5, ts=5, x0=385195212
P2, tp=5, ts=5, x0=326650546
P2, tp=5, ts=5, x0=987807329
P1, tp=5, ts=5, x0=870850333
P1, tp=5, ts=5, x0=893862227
P3, tp=5, ts=5, x0=284883598
P1, tp=5, ts=5, x0=783659908
P3, tp=5, ts=5, x0=288423839
P3, tp=5, ts=5, x0=205233360
P1, tp=5, ts=5, x0=725356751
P3, tp=5, ts=5, x0=544564365
P1, tp=5, ts=5, x0=329512743
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=763512129
P3, tp=5, ts=5, x0=556534690
P1, tp=5, ts=5, x0=989717022
P3, tp=5, ts=5, x0=768676076
P1, tp=5, ts=5, x0=474466037
P2, tp=5, ts=5, x0=827201529
P0, tp=5, ts=5
P0, tp=5, ts=5
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=459655874
P2, tp=5, ts=5, x0=400885143
P1, tp=5, ts=5, x0=40874643
P3, tp=5, ts=5, x0=322389486
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=660974677
P2, tp=5, ts=5, x0=636552923
P3, tp=5, ts=5, x0=358764715
P3, tp=5, ts=5, x0=989717022
P3, tp=5, ts=5, x0=749155486
P1, tp=5, ts=5, x0=25847941
P2, tp=5, ts=5, x0=989717022
P1, tp=5, ts=5, x0=288423839
P3, tp=5, ts=5, x0=879171845
P2, tp=5, ts=5, x0=210846375
P1, tp=5, ts=5, x0=182490672
P2, tp=5, ts=5, x0=574345176
P3, tp=5, ts=5, x0=749155486
P3, tp=5, ts=5, x0=879171845
P3, tp=5, ts=5, x0=400885143
P3, tp=5, ts=5, x0=44568318
P1, tp=5, ts=5, x0=40874643
P1, tp=5, ts=5, x0=205053976
P3, tp=5, ts=5, x0=648980091
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=357247781
P1, tp=5, ts=5, x0=322389486
P2, tp=5, ts=5, x0=521629767
P1, tp=5, ts=5, x0=348603372
P3, tp=5, ts=5, x0=691634817
P3, tp=5, ts=5, x0=660974677
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=284883598
P3, tp=5, ts=5, x0=497761576
P3, tp=5, ts=5, x0=805572368
P1, tp=5, ts=5, x0=301121505
P3, tp=5, ts=5, x0=600808883
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=691634817
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=233863019
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=210846375
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=385195212
P3, tp=5, ts=5, x0=173272776
P2, tp=5, ts=5, x0=499671516
P1, tp=5, ts=5, x0=532672023
P0, tp=5, ts=5
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=741366095
P1, tp=5, ts=5, x0=301121505
P2, tp=5, ts=5, x0=205233360
P2, tp=5, ts=5, x0=182490672
P2, tp=5, ts=5, x0=848697260
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=374141174
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=725356751
P1, tp=5, ts=5, x0=111014918
P3, tp=5, ts=5, x0=354012041
P2, tp=5, ts=5, x0=24147091
P3, tp=5, ts=5, x0=290015491
P3, tp=5, ts=5, x0=521629767
P1, tp=5, ts=5, x0=598436321
P3, tp=5, ts=5, x0=44568318
P3, tp=5, ts=5, x0=378418207
P3, tp=5, ts=5, x0=875651017
P0, tp=5, ts=5
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=741366095
P3, tp=5, ts=5, x0=480401630
P2, tp=5, ts=5, x0=896408419
P2, tp=5, ts=5, x0=111014918
P2, tp=5, ts=5, x0=628453384
P3, tp=5, ts=5, x0=725356751
P3, tp=5, ts=5, x0=329512743
P2, tp=5, ts=5, x0=875651017
P1, tp=5, ts=5, x0=691634817
P1, tp=5, ts=5, x0=499671516
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=557979160
P3, tp=5, ts=5, x0=499671516
P3, tp=5, ts=5, x0=17971017
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=329512743
P2, tp=5, ts=5, x0=532672023
P3, tp=5, ts=5, x0=807226666
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=205053976
P1, tp=5, ts=5, x0=806503342
P2, tp=5, ts=5, x0=288423839
P3, tp=5, ts=5, x0=274366280
P1, tp=5, ts=5, x0=378418207
P1, tp=5, ts=5, x0=385195212
P1, tp=5, ts=5, x0=691634817
P1, tp=5, ts=5, x0=459655874
P3, tp=5, ts=5, x0=411401212
P2, tp=5, ts=5, x0=982934950
P2, tp=5, ts=5, x0=751464736
P3, tp=5, ts=5, x0=725356751
P2, tp=5, ts=5, x0=186907107
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=233863019
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=725356751
P1, tp=5, ts=5, x0=366588035
P2, tp=5, ts=5, x0=893862227
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=374141174
P0, tp=5, ts=5
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=506382430
P2, tp=5, ts=5, x0=970985577
P2, tp=5, ts=5, x0=283691082
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=731865063
P3, tp=5, ts=5, x0=628453384
P1, tp=5, ts=5, x0=871988861
P2, tp=5, ts=5, x0=480401630
P2, tp=5, ts=5, x0=982934950
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=902214288
P2, tp=5, ts=5, x0=893862227
P1, tp=5, ts=5, x0=218214545
P1, tp=5, ts=5, x0=329512743
P2, tp=5, ts=5, x0=806503342
P1, tp=5, ts=5, x0=767372659
P3, tp=5, ts=5, x0=648980091
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=848697260
P2, tp=5, ts=5, x0=987807329
P1, tp=5, ts=5, x0=691634817
P3, tp=5, ts=5, x0=731865063
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=358764715
P3, tp=5, ts=5, x0=974356170
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=241608244
P1, tp=5, ts=5, x0=668177309
P0, tp=5, ts=5
P1, tp=5, ts=5, x0=111014918
P3, tp=5, ts=5, x0=556534690
P2, tp=5, ts=5, x0=959387227
P1, tp=5, ts=5, x0=205053976
P3, tp=5, ts=5, x0=805572368
P2, tp=5, ts=5, x0=648980091
P1, tp=5, ts=5, x0=893862227
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=233863019
P0, tp=5, ts=5
P2, tp=5, ts=5, x0=671926560
P0, tp=5, ts=5
P3, tp=5, ts=5, x0=22095674
P3, tp=5, ts=5, x0=3652863
