P1, tp=0, ts=0, x0=569872521, x1=373321178
P0, tp=0, ts=0, x0=810563610
P2, tp=1, ts=1, x0=690209791
P1, tp=1, ts=1, x0=793960407, x1=465832210
P0, tp=1, ts=1, x0=540011444
P2, tp=1, ts=1, x0=953979760
P0, tp=1, ts=1, x0=378028440
P3, tp=1, ts=1, x0=378028440
P3, tp=1, ts=1, x0=411857858
P2, tp=1, ts=1, x0=516765512
P0, tp=1, ts=1, x0=111882559
P3, tp=1, ts=1, x0=354584926
P3, tp=1, ts=1, x0=953979760
P2, tp=1, ts=1, x0=543039482
P2, tp=1, ts=1, x0=919358086
P1, tp=1, ts=1, x0=489159876, x1=491488954
P3, tp=1, ts=1, x0=914498573
P3, tp=1, ts=1, x0=891823365
P2, tp=1, ts=1, x0=448781608
P1, tp=1, ts=1, x0=514548213, x1=554701366
P2, tp=1, ts=1, x0=551695068
P1, tp=1, ts=1, x0=378028440, x1=357794322
P1, tp=1, ts=1, x0=183126695, x1=700653903
P1, tp=1, ts=1, x0=406644952, x1=331266200
P2, tp=1, ts=1, x0=914498573
P2, tp=1, ts=1, x0=368303704
P2, tp=1, ts=1, x0=659936786
P3, tp=1, ts=1, x0=205881999
P3, tp=1, ts=1, x0=742926597
P0, tp=1, ts=1, x0=604760530
P2, tp=1, ts=1, x0=406644952
P1, tp=1, ts=1, x0=29697140, x1=77867102
P0, tp=1, ts=1, x0=211859559
P3, tp=1, ts=1, x0=319143138
P1, tp=1, ts=1, x0=369833068, x1=782747705
P0, tp=1, ts=1, x0=741556772
P2, tp=1, ts=1, x0=449134977
P0, tp=1, ts=1, x0=737848724
P1, tp=1, ts=1, x0=540211513, x1=449134977
P1, tp=1, ts=1, x0=205881999, x1=655924144
P0, tp=1, ts=1, x0=220454
P2, tp=1, ts=1, x0=900919027
P1, tp=1, ts=1, x0=56996216, x1=914498573
P3, tp=1, ts=1, x0=16487533
P1, tp=1, ts=1, x0=56996216, x1=788592938
P2, tp=1, ts=1, x0=655924144
P0, tp=1, ts=1, x0=900919027
P0, tp=1, ts=1, x0=412471048
P2, tp=1, ts=1, x0=987663363
P1, tp=1, ts=1, x0=891823365, x1=331266200
P0, tp=1, ts=1, x0=220454
P3, tp=1, ts=1, x0=788592938
P0, tp=1, ts=1, x0=16487533
P3, tp=1, ts=1, x0=220454
P3, tp=1, ts=1, x0=742997661
P3, tp=1, ts=1, x0=804290433
P3, tp=1, ts=1, x0=793960407
P2, tp=1, ts=1, x0=821078144
P3, tp=1, ts=1, x0=524049753
P3, tp=1, ts=1, x0=449134977
P2, tp=1, ts=1, x0=82975439
P2, tp=1, ts=1, x0=737848724
P1, tp=1, ts=1, x0=111882559, x1=900919027
P3, tp=1, ts=1, x0=918172626
P2, tp=1, ts=1, x0=23764225
P0, tp=1, ts=1, x0=914498573
P0, tp=1, ts=1, x0=406644952
P2, tp=1, ts=1, x0=709611043
P1, tp=1, ts=1, x0=207965030, x1=774078690
P3, tp=1, ts=1, x0=891823365
P2, tp=1, ts=1, x0=77867102
P0, tp=1, ts=1, x0=357794322
P3, tp=1, ts=1, x0=382459427
P2, tp=1, ts=1, x0=357794322
P2, tp=1, ts=1, x0=551695068
P3, tp=1, ts=1, x0=774078690
P0, tp=1, ts=1, x0=449134977
P0, tp=1, ts=1, x0=16487533
P1, tp=1, ts=1, x0=314982384, x1=62773738
P0, tp=1, ts=1, x0=741556772
P1, tp=1, ts=1, x0=516765512, x1=277349066
P2, tp=1, ts=1, x0=593991400
P2, tp=1, ts=1, x0=319143138
P3, tp=1, ts=1, x0=976062358
P1, tp=1, ts=1, x0=77867102, x1=918172626
P2, tp=1, ts=1, x0=782747705
P3, tp=1, ts=1, x0=774078690
P1, tp=1, ts=1, x0=836524570, x1=836524570
P1, tp=1, ts=1, x0=540211513, x1=604760530
P0, tp=1, ts=1, x0=483212117
P0, tp=1, ts=1, x0=574663892
P1, tp=1, ts=1, x0=493942240, x1=757829496
P0, tp=1, ts=1, x0=449778620
P1, tp=1, ts=1, x0=213970894, x1=516765512
P3, tp=1, ts=1, x0=17208794
P1, tp=1, ts=1, x0=494963617, x1=14884036
P3, tp=1, ts=1, x0=82975439
P0, tp=1, ts=1, x0=714681178
P3, tp=1, ts=1, x0=369252188
P1, tp=1, ts=1, x0=140657797, x1=655358986
P3, tp=1, ts=1, x0=659936786
P2, tp=1, ts=1, x0=234108216
P3, tp=1, ts=1, x0=659936786
P0, tp=1, ts=1, x0=788592938
P2, tp=1, ts=1, x0=14917224
P3, tp=1, ts=1, x0=137992865
P0, tp=1, ts=1, x0=976062358
P1, tp=1, ts=1, x0=990406599, x1=77867102
P0, tp=1, ts=1, x0=210400692
P1, tp=1, ts=1, x0=516765512, x1=497306715
P1, tp=1, ts=1, x0=688675544, x1=677028439
P3, tp=1, ts=1, x0=759260157
P0, tp=1, ts=1, x0=277349066
P2, tp=1, ts=1, x0=759260157
P3, tp=1, ts=1, x0=314982384
P3, tp=1, ts=1, x0=140657797
P0, tp=1, ts=1, x0=368303704
P2, tp=1, ts=1, x0=540211513
P1, tp=1, ts=1, x0=229332431, x1=234108216
P0, tp=1, ts=1, x0=314982384
P0, tp=1, ts=1, x0=14917224
P3, tp=1, ts=1, x0=517593312
P2, tp=1, ts=1, x0=435941031
P2, tp=1, ts=1, x0=449778620
P1, tp=1, ts=1, x0=354985508, x1=705587761
P1, tp=1, ts=1, x0=517593312, x1=793960407
P0, tp=1, ts=1, x0=836524570
P1, tp=1, ts=1, x0=94191527, x1=319143138
P2, tp=1, ts=1, x0=737848724
P3, tp=1, ts=1, x0=449778620
P2, tp=1, ts=1, x0=220454
P3, tp=1, ts=1, x0=499919615
P0, tp=1, ts=1, x0=143641863
P0, tp=1, ts=1, x0=793960407
P1, tp=1, ts=1, x0=17208794, x1=143318074
P2, tp=1, ts=1, x0=137992865
P1, tp=1, ts=1, x0=742926597, x1=494963617
P2, tp=1, ts=1, x0=884519888
P1, tp=1, ts=1, x0=447033727, x1=540011444
P0, tp=1, ts=1, x0=368303704
P0, tp=1, ts=1, x0=314982384
P3, tp=1, ts=1, x0=874465000
P3, tp=1, ts=1, x0=914498573
P3, tp=1, ts=1, x0=742997661
P3, tp=1, ts=1, x0=531025210
P2, tp=1, ts=1, x0=759260157
P3, tp=1, ts=1, x0=677028439
P3, tp=1, ts=1, x0=210400692
P0, tp=1, ts=1, x0=140657797
P2, tp=1, ts=1, x0=489159876
P2, tp=1, ts=1, x0=277349066
P3, tp=1, ts=1, x0=140657797
P1, tp=1, ts=1, x0=447033727, x1=354584926
P1, tp=1, ts=1, x0=14884036, x1=77867102
P2, tp=1, ts=1, x0=900919027
P3, tp=1, ts=1, x0=229332431
P0, tp=1, ts=1, x0=548803266
P2, tp=1, ts=1, x0=619094323
P2, tp=1, ts=1, x0=593991400
P0, tp=1, ts=1, x0=62773738
P1, tp=1, ts=1, x0=23764225, x1=668751128
P0, tp=1, ts=1, x0=836858184
P0, tp=1, ts=1, x0=314982384
P0, tp=1, ts=1, x0=465832210
P3, tp=1, ts=1, x0=774078690
P2, tp=1, ts=1, x0=524049753
P3, tp=1, ts=1, x0=483212117
P1, tp=1, ts=1, x0=551695068, x1=406644952
P2, tp=1, ts=1, x0=483212117
P3, tp=1, ts=1, x0=449134977
P0, tp=1, ts=1, x0=741556772
P2, tp=1, ts=1, x0=465832210
P0, tp=1, ts=1, x0=77867102
P1, tp=1, ts=1, x0=793960407, x1=448781608
P3, tp=1, ts=1, x0=702966663
P3, tp=1, ts=1, x0=494963617
P2, tp=1, ts=1, x0=143318074
P0, tp=1, ts=1, x0=143641863
P1, tp=1, ts=1, x0=382459427, x1=94191527
P3, tp=1, ts=1, x0=884519888
P3, tp=1, ts=1, x0=990406599
P2, tp=1, ts=1, x0=77867102
P3, tp=1, ts=1, x0=741556772
P1, tp=1, ts=1, x0=647888196, x1=688675544
P2, tp=1, ts=1, x0=688675544
P0, tp=1, ts=1, x0=56996216
P3, tp=1, ts=1, x0=757829496
P0, tp=1, ts=1, x0=709611043
P0, tp=1, ts=1, x0=990406599
P2, tp=1, ts=1, x0=551695068
P0, tp=1, ts=1, x0=218354708
P0, tp=1, ts=1, x0=741556772
P1, tp=1, ts=1, x0=97401002, x1=531025210
P0, tp=1, ts=1, x0=17208794
P3, tp=1, ts=1, x0=782747705
P3, tp=1, ts=1, x0=635321484
P1, tp=1, ts=1, x0=354985508, x1=742926597
P2, tp=1, ts=1, x0=757829496
P1, tp=1, ts=1, x0=647888196, x1=548803266
P0, tp=1, ts=1, x0=705587761
P0, tp=1, ts=1, x0=705587761
P3, tp=1, ts=1, x0=635321484
P1, tp=1, ts=1, x0=517593312, x1=308775951
P3, tp=1, ts=1, x0=782747705
P3, tp=1, ts=1, x0=919358086
P2, tp=1, ts=1, x0=143318074
P0, tp=1, ts=1, x0=201955826
P1, tp=1, ts=1, x0=813149273, x1=540211513
P2, tp=1, ts=1, x0=750808985
P3, tp=1, ts=1, x0=210400692
P1, tp=1, ts=1, x0=494963617, x1=494963617
P0, tp=1, ts=1, x0=531025210
P2, tp=1, ts=1, x0=540011444
P0, tp=1, ts=1, x0=140657797
P1, tp=1, ts=1, x0=440597854, x1=491488954
P2, tp=1, ts=1, x0=702966663
P3, tp=1, ts=1, x0=319143138
P1, tp=1, ts=1, x0=593991400, x1=914498573
P3, tp=1, ts=1, x0=14884036
P2, tp=1, ts=1, x0=14917224
P2, tp=1, ts=1, x0=499919615
P3, tp=1, ts=1, x0=759260157
P2, tp=1, ts=1, x0=714681178
P0, tp=1, ts=1, x0=82975439
P2, tp=1, ts=1, x0=497306715
P1, tp=1, ts=1, x0=290156642, x1=201955826
P3, tp=1, ts=1, x0=659936786
P0, tp=1, ts=1, x0=782747705
P0, tp=1, ts=1, x0=308775951
P2, tp=1, ts=1, x0=304424824
P0, tp=1, ts=1, x0=668751128
P3, tp=1, ts=1, x0=714681178
P1, tp=1, ts=1, x0=900919027, x1=77867102
P3, tp=1, ts=1, x0=977132019
P0, tp=1, ts=1, x0=448781608
P2, tp=1, ts=1, x0=497306715
P0, tp=1, ts=1, x0=813149273
P0, tp=1, ts=1, x0=540011444
P1, tp=1, ts=1, x0=77867102, x1=344296220
P2, tp=1, ts=1, x0=206233341
P0, tp=1, ts=1, x0=742926597
P2, tp=1, ts=1, x0=299037955
P3, tp=1, ts=1, x0=497306715
P1, tp=1, ts=1, x0=750808985, x1=319143138
P1, tp=1, ts=1, x0=299037955, x1=201955826
P2, tp=1, ts=1, x0=884519888
P1, tp=1, ts=1, x0=757829496, x1=234108216
P3, tp=1, ts=1, x0=802859921
P3, tp=1, ts=1, x0=369252188
P1, tp=1, ts=1, x0=813149273, x1=234108216
P0, tp=1, ts=1, x0=714681178
P2, tp=1, ts=1, x0=143641863
P3, tp=1, ts=1, x0=804290433
P1, tp=1, ts=1, x0=835151261, x1=919358086
P0, tp=1, ts=1, x0=35347792
P1, tp=1, ts=1, x0=914498573, x1=518614260
P3, tp=1, ts=1, x0=35347792
P2, tp=1, ts=1, x0=14917224
P1, tp=1, ts=1, x0=516765512, x1=94191527
P1, tp=1, ts=1, x0=804290433, x1=213970894
P2, tp=1, ts=1, x0=378028440
P3, tp=1, ts=1, x0=635321484
P0, tp=1, ts=1, x0=802859921
P0, tp=1, ts=1, x0=688675544
P0, tp=1, ts=1, x0=548803266
P2, tp=1, ts=1, x0=900919027
P0, tp=1, ts=1, x0=918172626
P2, tp=1, ts=1, x0=802859921
P2, tp=1, ts=1, x0=742926597
P3, tp=1, ts=1, x0=919358086
P3, tp=1, ts=1, x0=378028440
P3, tp=1, ts=1, x0=210400692
P2, tp=1, ts=1, x0=290156642
P1, tp=1, ts=1, x0=277349066, x1=836524570
P3, tp=1, ts=1, x0=201955826
P0, tp=1, ts=1, x0=354584926
P0, tp=1, ts=1, x0=590015275
P1, tp=1, ts=1, x0=493942240, x1=660157434
P2, tp=1, ts=1, x0=900919027
P1, tp=1, ts=1, x0=804290433, x1=14884036
P3, tp=1, ts=1, x0=143641863
P0, tp=1, ts=1, x0=813149273
P3, tp=1, ts=1, x0=660157434
P0, tp=1, ts=1, x0=574663892
P1, tp=1, ts=1, x0=647888196, x1=593991400
P3, tp=1, ts=1, x0=77867102
P2, tp=1, ts=1, x0=700653903
P1, tp=1, ts=1, x0=655924144, x1=750808985
P1, tp=1, ts=1, x0=143641863, x1=367082317
P2, tp=1, ts=1, x0=447033727
P2, tp=1, ts=1, x0=518614260
P3, tp=1, ts=1, x0=290156642
P3, tp=1, ts=1, x0=494963617
P3, tp=1, ts=1, x0=593991400
P0, tp=1, ts=1, x0=750808985
P2, tp=1, ts=1, x0=354584926
P1, tp=1, ts=1, x0=782645084, x1=593991400
P3, tp=1, ts=1, x0=229332431
P2, tp=1, ts=1, x0=709611043
P2, tp=1, ts=1, x0=737848724
P3, tp=1, ts=1, x0=647888196
P2, tp=1, ts=1, x0=277349066
P2, tp=1, ts=1, x0=737848724
P3, tp=1, ts=1, x0=705587761
P3, tp=1, ts=1, x0=62773738
P0, tp=1, ts=1, x0=319143138
P0, tp=1, ts=1, x0=378028440
P2, tp=1, ts=1, x0=229332431
P1, tp=1, ts=1, x0=660157434, x1=368303704
P1, tp=1, ts=1, x0=822425566, x1=447033727
P1, tp=1, ts=1, x0=494963617, x1=17208794
P0, tp=1, ts=1, x0=700653903
P3, tp=1, ts=1, x0=518614260
P2, tp=1, ts=1, x0=976062358
P2, tp=1, ts=1, x0=229332431
P0, tp=1, ts=1, x0=229332431
P0, tp=1, ts=1, x0=918172626
P0, tp=1, ts=1, x0=499919615
P3, tp=1, ts=1, x0=742997661
P3, tp=1, ts=1, x0=207965030
P0, tp=1, ts=1, x0=432227463
P1, tp=1, ts=1, x0=56996216, x1=368303704
P1, tp=1, ts=1, x0=143641863, x1=290156642
P0, tp=1, ts=1, x0=709611043
P3, tp=1, ts=1, x0=702966663
P0, tp=1, ts=1, x0=249717375
P1, tp=1, ts=1, x0=77867102, x1=590015275
P2, tp=1, ts=1, x0=918172626
P1, tp=1, ts=1, x0=677028439, x1=82975439
P3, tp=1, ts=1, x0=516765512
P3, tp=1, ts=1, x0=816192593
P1, tp=1, ts=1, x0=953979760, x1=319143138
P2, tp=1, ts=1, x0=816192593
P3, tp=1, ts=1, x0=688675544
P0, tp=1, ts=1, x0=344296220
P2, tp=1, ts=1, x0=802859921
P1, tp=1, ts=1, x0=493942240, x1=234108216
P3, tp=1, ts=1, x0=14917224
P0, tp=1, ts=1, x0=516765512
P1, tp=1, ts=1, x0=201955826, x1=737848724
P0, tp=1, ts=1, x0=782747705
P0, tp=1, ts=1, x0=540211513
P1, tp=1, ts=1, x0=449778620, x1=213970894
P2, tp=1, ts=1, x0=531025210
P0, tp=1, ts=1, x0=308775951
P1, tp=1, ts=1, x0=518614260, x1=229332431
P0, tp=1, ts=1, x0=518614260
P2, tp=1, ts=1, x0=229332431
P0, tp=1, ts=1, x0=750808985
P3, tp=1, ts=1, x0=229332431
P3, tp=1, ts=1, x0=551695068
P0, tp=1, ts=1, x0=548803266
P2, tp=1, ts=1, x0=448781608
P0, tp=1, ts=1, x0=918172626
P3, tp=1, ts=1, x0=619094323
P2, tp=1, ts=1, x0=277349066
P0, tp=1, ts=1, x0=914498573
P1, tp=1, ts=1, x0=750808985, x1=677028439
P2, tp=1, ts=1, x0=836524570
P3, tp=1, ts=1, x0=977132019
P0, tp=1, ts=1, x0=82975439
P2, tp=1, ts=1, x0=914498573
P2, tp=1, ts=1, x0=516765512
P3, tp=1, ts=1, x0=489159876
P1, tp=1, ts=1, x0=77867102, x1=442194634
P1, tp=1, ts=1, x0=499919615, x1=449134977
P2, tp=1, ts=1, x0=140657797
P2, tp=1, ts=1, x0=590015275
P1, tp=1, ts=1, x0=288896971, x1=483212117
P1, tp=1, ts=1, x0=448781608, x1=35347792
P3, tp=1, ts=1, x0=442194634
P3, tp=1, ts=1, x0=17208794
P0, tp=1, ts=1, x0=714681178
P0, tp=1, ts=1, x0=35347792
P0, tp=1, ts=1, x0=242232605
P2, tp=1, ts=1, x0=647888196
P3, tp=1, ts=1, x0=499919615
P2, tp=1, ts=1, x0=448781608
P2, tp=1, ts=1, x0=668751128
P0, tp=1, ts=1, x0=206233341
P1, tp=1, ts=1, x0=574663892, x1=14884036
P3, tp=1, ts=1, x0=659936786
P0, tp=1, ts=1, x0=742997661
P1, tp=1, ts=1, x0=816192593, x1=447033727
P1, tp=1, ts=1, x0=660157434, x1=218354708
P3, tp=1, ts=1, x0=288896971
P3, tp=1, ts=1, x0=560240386
P3, tp=1, ts=1, x0=521237446
P2, tp=1, ts=1, x0=213970894
P3, tp=1, ts=1, x0=521237446
P2, tp=1, ts=1, x0=447033727
P1, tp=1, ts=1, x0=554701366, x1=304424824
P3, tp=1, ts=1, x0=483212117
P2, tp=1, ts=1, x0=17208794
P0, tp=1, ts=1, x0=802859921
P0, tp=1, ts=1, x0=447033727
P0, tp=1, ts=1, x0=750970743
P3, tp=1, ts=1, x0=836524570
P2, tp=1, ts=1, x0=152670433
P2, tp=1, ts=1, x0=688675544
P3, tp=1, ts=1, x0=531025210
P0, tp=1, ts=1, x0=375036726
P3, tp=1, ts=1, x0=14884036
P1, tp=1, ts=1, x0=35347792, x1=809014425
P3, tp=1, ts=1, x0=82975439
P2, tp=1, ts=1, x0=684864064
P1, tp=1, ts=1, x0=249717375, x1=35347792
P1, tp=1, ts=1, x0=822425566, x1=218354708
P3, tp=1, ts=1, x0=759260157
P3, tp=1, ts=1, x0=56996216
P2, tp=1, ts=1, x0=369252188
P1, tp=1, ts=1, x0=77867102, x1=876487336
P3, tp=1, ts=1, x0=914498573
P0, tp=1, ts=1, x0=17208794
P0, tp=1, ts=1, x0=56996216
P2, tp=1, ts=1, x0=449134977
P0, tp=1, ts=1, x0=201955826
P3, tp=1, ts=1, x0=23764225
P3, tp=1, ts=1, x0=449967910
P2, tp=1, ts=1, x0=213970894
P2, tp=1, ts=1, x0=876487336
P2, tp=1, ts=1, x0=919358086
P0, tp=1, ts=1, x0=919358086
P1, tp=1, ts=1, x0=750808985, x1=737848724
P2, tp=1, ts=1, x0=465832210
P0, tp=1, ts=1, x0=229602374
P3, tp=1, ts=1, x0=742997661
P1, tp=1, ts=1, x0=133795120, x1=57919239
P1, tp=1, ts=1, x0=660157434, x1=300874371
P1, tp=1, ts=1, x0=465832210, x1=590015275
P0, tp=1, ts=1, x0=499919615
P3, tp=1, ts=1, x0=435941031
P0, tp=1, ts=1, x0=560240386
P1, tp=1, ts=1, x0=210400692, x1=677028439
P0, tp=1, ts=1, x0=493942240
P1, tp=1, ts=1, x0=688675544, x1=82975439
P0, tp=1, ts=1, x0=884519888
P2, tp=1, ts=1, x0=591324785
P2, tp=1, ts=1, x0=668751128
P3, tp=1, ts=1, x0=218354708
P1, tp=1, ts=1, x0=914498573, x1=62773738
P0, tp=1, ts=1, x0=35347792
P1, tp=1, ts=1, x0=635321484, x1=213970894
P0, tp=1, ts=1, x0=688675544
P1, tp=1, ts=1, x0=932777661, x1=201955826
P1, tp=1, ts=1, x0=516765512, x1=432227463
P2, tp=1, ts=1, x0=750808985
P3, tp=1, ts=1, x0=700653903
P3, tp=1, ts=1, x0=239298198
P0, tp=1, ts=1, x0=914498573
P1, tp=1, ts=1, x0=299037955, x1=591324785
P2, tp=1, ts=1, x0=737848724
P3, tp=1, ts=1, x0=206233341
P3, tp=1, ts=1, x0=540211513
P3, tp=1, ts=1, x0=655924144
P0, tp=1, ts=1, x0=750970743
P0, tp=1, ts=1, x0=688675544
P3, tp=1, ts=1, x0=425279847
P3, tp=1, ts=1, x0=432227463
P2, tp=1, ts=1, x0=94191527
P0, tp=1, ts=1, x0=210400692
P1, tp=1, ts=1, x0=483212117, x1=521237446
P1, tp=1, ts=1, x0=308775951, x1=516765512
P2, tp=1, ts=1, x0=152670433
P0, tp=1, ts=1, x0=350135839
P0, tp=1, ts=1, x0=206233341
P2, tp=1, ts=1, x0=499520769
P3, tp=1, ts=1, x0=350135839
P1, tp=1, ts=1, x0=914498573, x1=759260157
P3, tp=1, ts=1, x0=201955826
P3, tp=1, ts=1, x0=688675544
P0, tp=1, ts=1, x0=782645084
P3, tp=1, ts=1, x0=35347792
P2, tp=1, ts=1, x0=229602374
P1, tp=1, ts=1, x0=531025210, x1=425279847
P0, tp=1, ts=1, x0=835151261
P1, tp=1, ts=1, x0=350135839, x1=822425566
P0, tp=1, ts=1, x0=152670433
P1, tp=1, ts=1, x0=449134977, x1=953979760
P0, tp=1, ts=1, x0=813149273
P3, tp=1, ts=1, x0=531025210
P3, tp=1, ts=1, x0=249717375
P3, tp=1, ts=1, x0=560240386
P0, tp=1, ts=1, x0=590015275
P2, tp=1, ts=1, x0=133795120
P1, tp=1, ts=1, x0=884519888, x1=152670433
P2, tp=1, ts=1, x0=827064897
P3, tp=1, ts=1, x0=953979760
P2, tp=1, ts=1, x0=499520769
P0, tp=1, ts=1, x0=425279847
P0, tp=1, ts=1, x0=35347792
P2, tp=1, ts=1, x0=876487336
P3, tp=1, ts=1, x0=809014425
P3, tp=1, ts=1, x0=511362766
P2, tp=1, ts=1, x0=750808985
P1, tp=1, ts=1, x0=591324785, x1=555530616
P2, tp=1, ts=1, x0=590015275
P2, tp=1, ts=1, x0=516765512
P0, tp=1, ts=1, x0=299037955
P2, tp=1, ts=1, x0=238575907
P0, tp=1, ts=1, x0=442194634
P1, tp=1, ts=1, x0=660157434, x1=560240386
P3, tp=1, ts=1, x0=17208794
P1, tp=1, ts=1, x0=782747705, x1=590015275
P0, tp=1, ts=1, x0=499520769
P2, tp=1, ts=1, x0=489159876
P1, tp=1, ts=1, x0=447033727, x1=350135839
P2, tp=1, ts=1, x0=914498573
P0, tp=1, ts=1, x0=835151261
P1, tp=1, ts=1, x0=449778620, x1=593991400
P3, tp=1, ts=1, x0=677028439
P2, tp=1, ts=1, x0=43353433
P1, tp=1, ts=1, x0=976062358, x1=14884036
P3, tp=1, ts=1, x0=554701366
P1, tp=1, ts=1, x0=94191527, x1=524049753
P0, tp=1, ts=1, x0=813149273
P1, tp=1, ts=1, x0=494963617, x1=516765512
P0, tp=1, ts=1, x0=382459427
P3, tp=1, ts=1, x0=788343862
P0, tp=1, ts=1, x0=14884036
P1, tp=1, ts=1, x0=359782881, x1=560240386
P1, tp=1, ts=1, x0=521237446, x1=207965030
P2, tp=1, ts=1, x0=548803266
P1, tp=1, ts=1, x0=300874371, x1=836524570
P2, tp=1, ts=1, x0=677028439
P0, tp=1, ts=1, x0=299037955
P0, tp=1, ts=1, x0=206233341
P0, tp=1, ts=1, x0=23764225
P2, tp=1, ts=1, x0=836524570
P0, tp=1, ts=1, x0=659936786
P0, tp=1, ts=1, x0=369252188
P0, tp=1, ts=1, x0=521237446
P2, tp=1, ts=1, x0=782645084
P1, tp=1, ts=1, x0=782747705, x1=300874371
P2, tp=1, ts=1, x0=229602374
P1, tp=1, ts=1, x0=742997661, x1=449967910
P2, tp=1, ts=1, x0=818013939
P2, tp=1, ts=1, x0=555530616
P0, tp=1, ts=1, x0=800505611
P3, tp=1, ts=1, x0=359782881
P0, tp=1, ts=1, x0=677028439
P0, tp=1, ts=1, x0=700653903
P3, tp=1, ts=1, x0=591324785
P1, tp=1, ts=1, x0=249717375, x1=62773738
P3, tp=1, ts=1, x0=976062358
P0, tp=1, ts=1, x0=524049753
P2, tp=1, ts=1, x0=677028439
P3, tp=1, ts=1, x0=442194634
P0, tp=1, ts=1, x0=210400692
P3, tp=1, ts=1, x0=800699294
P0, tp=1, ts=1, x0=948624636
P1, tp=1, ts=1, x0=354985508, x1=816192593
P0, tp=1, ts=1, x0=782747705
P2, tp=1, ts=1, x0=688675544
P1, tp=1, ts=1, x0=350135839, x1=524049753
P3, tp=1, ts=1, x0=299037955
P3, tp=1, ts=1, x0=702966663
P1, tp=1, ts=1, x0=443552734, x1=688675544
P2, tp=1, ts=1, x0=17781403
P1, tp=1, ts=1, x0=554701366, x1=354584926
P1, tp=1, ts=1, x0=714681178, x1=443552734
P2, tp=1, ts=1, x0=249717375
P2, tp=1, ts=1, x0=677028439
P2, tp=1, ts=1, x0=218354708
P1, tp=1, ts=1, x0=17208794, x1=531025210
P2, tp=1, ts=1, x0=207965030
P1, tp=1, ts=1, x0=976062358, x1=239298198
P2, tp=1, ts=1, x0=782747705
P1, tp=1, ts=1, x0=14884036, x1=782645084
P0, tp=1, ts=1, x0=375036726
P0, tp=1, ts=1, x0=300874371
P0, tp=1, ts=1, x0=788343862
P3, tp=1, ts=1, x0=449778620
P3, tp=1, ts=1, x0=58472454
P3, tp=1, ts=1, x0=443552734
P0, tp=1, ts=1, x0=555530616
P3, tp=1, ts=1, x0=809014425
P3, tp=1, ts=1, x0=35347792
P3, tp=1, ts=1, x0=432227463
P2, tp=1, ts=1, x0=521237446
P2, tp=1, ts=1, x0=382459427
P1, tp=1, ts=1, x0=660157434, x1=836524570
P2, tp=1, ts=1, x0=375036726
P0, tp=1, ts=1, x0=319143138
P1, tp=1, ts=1, x0=447033727, x1=288896971
P0, tp=1, ts=1, x0=238575907
P0, tp=1, ts=1, x0=210400692
P1, tp=1, ts=1, x0=249717375, x1=822425566
P2, tp=1, ts=1, x0=435941031
P0, tp=1, ts=1, x0=218354708
P0, tp=1, ts=1, x0=229602374
P3, tp=1, ts=1, x0=449778620
P3, tp=1, ts=1, x0=57919239
P1, tp=1, ts=1, x0=17781403, x1=313000855
P1, tp=2, ts=2, x0=14917224, x1=354584926
P3, tp=2, ts=2, x0=715723205
P2, tp=2, ts=2, x0=229332431
P2, tp=2, ts=2, x0=14917224
P0, tp=2, ts=2, x0=499520769
P1, tp=2, ts=2, x0=741556772, x1=948624636
P1, tp=2, ts=2, x0=518614260, x1=153064521
P2, tp=2, ts=2, x0=813149273
P0, tp=2, ts=2, x0=369252188
P1, tp=2, ts=2, x0=688675544, x1=304424824
P0, tp=2, ts=2, x0=290156642
P3, tp=2, ts=2, x0=23764225
P3, tp=2, ts=2, x0=750970743
P3, tp=2, ts=2, x0=976062358
P1, tp=2, ts=2, x0=836524570, x1=511362766
P1, tp=2, ts=2, x0=354584926, x1=554701366
P1, tp=2, ts=2, x0=684864064, x1=447033727
P1, tp=2, ts=2, x0=425279847, x1=677028439
P0, tp=2, ts=2, x0=382459427
P3, tp=2, ts=2, x0=702966663
P1, tp=2, ts=2, x0=290156642, x1=700653903
P3, tp=2, ts=2, x0=35347792
P1, tp=2, ts=2, x0=655924144, x1=435941031
P1, tp=2, ts=2, x0=835151261, x1=827064897
P3, tp=2, ts=2, x0=800699294
P2, tp=2, ts=2, x0=702966663
P1, tp=2, ts=2, x0=449778620, x1=928016206
P3, tp=2, ts=2, x0=242232605
P3, tp=2, ts=2, x0=43353433
P0, tp=2, ts=2, x0=319143138
P2, tp=2, ts=2, x0=876487336
P0, tp=2, ts=2, x0=835151261
P3, tp=2, ts=2, x0=425279847
P0, tp=2, ts=2, x0=531025210
P0, tp=2, ts=2, x0=918172626
P1, tp=2, ts=2, x0=206233341, x1=313000855
P2, tp=2, ts=2, x0=14917224
P0, tp=2, ts=2, x0=28123380
P3, tp=2, ts=2, x0=800505611
P1, tp=2, ts=2, x0=354985508, x1=359782881
P0, tp=2, ts=2, x0=976062358
P0, tp=2, ts=2, x0=884519888
P0, tp=2, ts=2, x0=928016206
P0, tp=2, ts=2, x0=94191527
P0, tp=2, ts=2, x0=555530616
P1, tp=2, ts=2, x0=705587761, x1=818013939
P2, tp=2, ts=2, x0=813149273
P0, tp=2, ts=2, x0=14884036
P0, tp=2, ts=2, x0=750808985
P3, tp=2, ts=2, x0=17208794
P0, tp=2, ts=2, x0=518614260
P2, tp=2, ts=2, x0=818013939
P3, tp=2, ts=2, x0=788343862
