P1, tp=0, ts=0, x0=569872521
P3, tp=2, ts=2, x0=347227054
P2, tp=2, ts=2, x0=114375686
P1, tp=2, ts=2, x0=274133801
P1, tp=2, ts=2, x0=195219644
P3, tp=2, ts=2, x0=114375686
P0, tp=2, ts=2, x0=140845504, x1=751821882
P1, tp=2, ts=2, x0=90074205
P1, tp=2, ts=2, x0=179577391
P3, tp=2, ts=2, x0=155548109
P2, tp=2, ts=2, x0=797865727
P3, tp=2, ts=2, x0=543174093
P1, tp=2, ts=2, x0=345065294
P1, tp=2, ts=2, x0=430070623
P1, tp=2, ts=2, x0=231154087
P0, tp=2, ts=2, x0=721139557, x1=690945555
P0, tp=2, ts=2, x0=107287293, x1=690945555
P3, tp=2, ts=2, x0=853248313
P1, tp=2, ts=2, x0=155548109
P0, tp=2, ts=2, x0=473052517, x1=580594376
P1, tp=2, ts=2, x0=751821882
P1, tp=2, ts=2, x0=690945555
P3, tp=2, ts=2, x0=861545272
P0, tp=2, ts=2, x0=195219644, x1=760858168
P0, tp=2, ts=2, x0=820313487, x1=895050005
P2, tp=2, ts=2, x0=721139557
P2, tp=2, ts=2, x0=895050005
P1, tp=2, ts=2, x0=863936397
P1, tp=2, ts=2, x0=778896462
P2, tp=2, ts=2, x0=386527365
P2, tp=2, ts=2, x0=271364576
P0, tp=2, ts=2, x0=778896462, x1=114375686
P2, tp=2, ts=2, x0=292801224
P0, tp=2, ts=2, x0=592114432, x1=778896462
P0, tp=2, ts=2, x0=721139557, x1=286136032
P1, tp=2, ts=2, x0=292911051
P3, tp=2, ts=2, x0=911008021
P0, tp=2, ts=2, x0=42900091, x1=498010034
P3, tp=2, ts=2, x0=292911051
P2, tp=2, ts=2, x0=778896462
P2, tp=2, ts=2, x0=174531847
P3, tp=2, ts=2, x0=859563436
P3, tp=2, ts=2, x0=990717429
P0, tp=2, ts=2, x0=819059784, x1=179577391
P2, tp=2, ts=2, x0=179577391
P3, tp=2, ts=2, x0=713711806
P0, tp=2, ts=2, x0=830685839, x1=817499930
P1, tp=2, ts=2, x0=861545272
P3, tp=2, ts=2, x0=760858168
P0, tp=2, ts=2, x0=659735246, x1=274133801
P2, tp=2, ts=2, x0=498010034
P0, tp=2, ts=2, x0=635466060, x1=179241364
P3, tp=2, ts=2, x0=82146286
P3, tp=2, ts=2, x0=271364576
P1, tp=2, ts=2, x0=890468341
P3, tp=2, ts=2, x0=758722199
P0, tp=2, ts=2, x0=156465141, x1=855124591
P3, tp=2, ts=2, x0=135805058
P3, tp=2, ts=2, x0=714335726
P3, tp=2, ts=2, x0=964125546
P2, tp=2, ts=2, x0=82146286
P0, tp=2, ts=2, x0=152108441, x1=91484462
P0, tp=2, ts=2, x0=82146286, x1=349069954
P2, tp=2, ts=2, x0=576906215
P1, tp=2, ts=2, x0=81025596
P0, tp=2, ts=2, x0=722517836, x1=292911051
P0, tp=2, ts=2, x0=140845504, x1=863936397
P0, tp=2, ts=2, x0=233656121, x1=174531847
P1, tp=2, ts=2, x0=406345966
P1, tp=2, ts=2, x0=778896462
P0, tp=2, ts=2, x0=721139557, x1=476130386
P1, tp=2, ts=2, x0=351453074
P2, tp=2, ts=2, x0=659735246
P0, tp=2, ts=2, x0=620741146, x1=174531847
P3, tp=2, ts=2, x0=8152389
P1, tp=2, ts=2, x0=193656790
P0, tp=2, ts=2, x0=42900091, x1=365775564
P0, tp=2, ts=2, x0=498010034, x1=829467575
P3, tp=2, ts=2, x0=42900091
P1, tp=2, ts=2, x0=397440397
P2, tp=2, ts=2, x0=347227054
P1, tp=2, ts=2, x0=568073121
P1, tp=2, ts=2, x0=307747609
P3, tp=2, ts=2, x0=386527365
P0, tp=2, ts=2, x0=82146286, x1=307747609
P3, tp=2, ts=2, x0=592114432
P1, tp=2, ts=2, x0=666069912
P1, tp=2, ts=2, x0=635466060
P1, tp=2, ts=2, x0=964125546
P1, tp=2, ts=2, x0=233656121
P2, tp=2, ts=2, x0=114375686
P1, tp=2, ts=2, x0=140845504
P3, tp=2, ts=2, x0=964125546
P1, tp=2, ts=2, x0=276056805
P2, tp=2, ts=2, x0=179577391
P2, tp=2, ts=2, x0=179577391
P1, tp=2, ts=2, x0=744376998
P3, tp=2, ts=2, x0=26860460
P0, tp=2, ts=2, x0=292911051, x1=358881560
P2, tp=2, ts=2, x0=568073121
P0, tp=2, ts=2, x0=41017260, x1=193656790
P0, tp=2, ts=2, x0=688669994, x1=69956859
P2, tp=2, ts=2, x0=526134650
P2, tp=2, ts=2, x0=397440397
P3, tp=2, ts=2, x0=365775564
P2, tp=2, ts=2, x0=688669994
P1, tp=2, ts=2, x0=114375686
P1, tp=2, ts=2, x0=353081573
P0, tp=2, ts=2, x0=50340100, x1=242006158
P0, tp=2, ts=2, x0=386527365, x1=830685839
P2, tp=2, ts=2, x0=659735246
P1, tp=2, ts=2, x0=135805058
P2, tp=2, ts=2, x0=430070623
P0, tp=2, ts=2, x0=861545272, x1=576906215
P0, tp=2, ts=2, x0=42900091, x1=242006158
P0, tp=2, ts=2, x0=286136032, x1=307747609
P1, tp=2, ts=2, x0=50340100
P1, tp=2, ts=2, x0=160723572
P3, tp=2, ts=2, x0=760355294
P0, tp=2, ts=2, x0=286136032, x1=397440397
P3, tp=2, ts=2, x0=8152389
P3, tp=2, ts=2, x0=620741146
P0, tp=2, ts=2, x0=620741146, x1=242006158
P0, tp=2, ts=2, x0=271364576, x1=406345966
P1, tp=2, ts=2, x0=890468341
P2, tp=2, ts=2, x0=42900091
P3, tp=2, ts=2, x0=846323820
P3, tp=2, ts=2, x0=830685839
P2, tp=2, ts=2, x0=9009958
P1, tp=2, ts=2, x0=174531847
P1, tp=2, ts=2, x0=70262972
P3, tp=2, ts=2, x0=473052517
P3, tp=2, ts=2, x0=94793001
P1, tp=2, ts=2, x0=635466060
P1, tp=2, ts=2, x0=160723572
P2, tp=2, ts=2, x0=635466060
P2, tp=2, ts=2, x0=543174093
P2, tp=2, ts=2, x0=289375385
P2, tp=2, ts=2, x0=774869215
P2, tp=2, ts=2, x0=568073121
P0, tp=2, ts=2, x0=964125546, x1=430070623
P2, tp=2, ts=2, x0=820313487
P2, tp=2, ts=2, x0=155548109
P1, tp=2, ts=2, x0=345065294
P0, tp=2, ts=2, x0=543174093, x1=23278693
P0, tp=2, ts=2, x0=744376998, x1=580594376
P2, tp=2, ts=2, x0=276056805
P2, tp=2, ts=2, x0=160723572
P2, tp=2, ts=2, x0=666069912
P1, tp=2, ts=2, x0=580594376
P1, tp=2, ts=2, x0=8152389
P0, tp=2, ts=2, x0=690945555, x1=94793001
P3, tp=2, ts=2, x0=964125546
P2, tp=2, ts=2, x0=82146286
P0, tp=2, ts=2, x0=528002546, x1=107742758
P1, tp=2, ts=2, x0=195219644
P0, tp=2, ts=2, x0=23278693, x1=863936397
P2, tp=2, ts=2, x0=760355294
P3, tp=2, ts=2, x0=666069912
P2, tp=2, ts=2, x0=81025596
P0, tp=2, ts=2, x0=702300737, x1=358881560
P1, tp=2, ts=2, x0=349069954
P3, tp=2, ts=2, x0=810626819
P3, tp=2, ts=2, x0=507430388
P0, tp=2, ts=2, x0=797865727, x1=307747609
P2, tp=2, ts=2, x0=829467575
P2, tp=2, ts=2, x0=276056805
P0, tp=2, ts=2, x0=890468341, x1=528002546
P1, tp=2, ts=2, x0=751739590
P1, tp=2, ts=2, x0=568073121
P0, tp=2, ts=2, x0=164718677, x1=140845504
P1, tp=2, ts=2, x0=895050005
P1, tp=2, ts=2, x0=498010034
P2, tp=2, ts=2, x0=760858168
P3, tp=2, ts=2, x0=498010034
P0, tp=2, ts=2, x0=702300737, x1=820313487
P0, tp=2, ts=2, x0=193656790, x1=690945555
P1, tp=2, ts=2, x0=990717429
P1, tp=2, ts=2, x0=846323820
P1, tp=2, ts=2, x0=164718677
P2, tp=2, ts=2, x0=473052517
P0, tp=2, ts=2, x0=964125546, x1=274133801
P0, tp=2, ts=2, x0=829467575, x1=830685839
P2, tp=2, ts=2, x0=23278693
P2, tp=2, ts=2, x0=23278693
P1, tp=2, ts=2, x0=628101130
P2, tp=2, ts=2, x0=830685839
P2, tp=2, ts=2, x0=953424700
P1, tp=2, ts=2, x0=810626819
P2, tp=2, ts=2, x0=760355294
P1, tp=2, ts=2, x0=810626819
P3, tp=2, ts=2, x0=82146286
P3, tp=2, ts=2, x0=9009958
P3, tp=2, ts=2, x0=135805058
P2, tp=2, ts=2, x0=819059784
P3, tp=2, ts=2, x0=721139557
P1, tp=2, ts=2, x0=702955027
P2, tp=2, ts=2, x0=94793001
P2, tp=2, ts=2, x0=42900091
P3, tp=2, ts=2, x0=50340100
P3, tp=2, ts=2, x0=863936397
P3, tp=2, ts=2, x0=760858168
P3, tp=2, ts=2, x0=543174093
P3, tp=2, ts=2, x0=817499930
P3, tp=2, ts=2, x0=114375686
P3, tp=2, ts=2, x0=107742758
P0, tp=2, ts=2, x0=91484462, x1=406345966
P0, tp=2, ts=2, x0=5943, x1=26860460
P2, tp=2, ts=2, x0=810626819
P2, tp=2, ts=2, x0=941911282
P2, tp=2, ts=2, x0=231154087
P3, tp=2, ts=2, x0=829467575
P1, tp=2, ts=2, x0=702955027
P2, tp=2, ts=2, x0=276056805
P3, tp=2, ts=2, x0=357483501
P2, tp=2, ts=2, x0=292911051
P2, tp=2, ts=2, x0=583191605
P2, tp=2, ts=2, x0=304455931
P1, tp=2, ts=2, x0=322282226
P3, tp=2, ts=2, x0=384177193
P2, tp=2, ts=2, x0=817569936
P2, tp=2, ts=2, x0=666069912
P1, tp=2, ts=2, x0=114375686
P1, tp=2, ts=2, x0=576906215
P1, tp=2, ts=2, x0=476130386
P2, tp=2, ts=2, x0=135805058
P0, tp=2, ts=2, x0=254989333, x1=174531847
P0, tp=2, ts=2, x0=721139557, x1=160723572
P3, tp=2, ts=2, x0=476130386
P0, tp=2, ts=2, x0=583191605, x1=702300737
P3, tp=2, ts=2, x0=322282226
P2, tp=2, ts=2, x0=179577391
P3, tp=2, ts=2, x0=890468341
P0, tp=2, ts=2, x0=817569936, x1=702955027
P3, tp=2, ts=2, x0=292911051
P0, tp=2, ts=2, x0=358881560, x1=922192765
P3, tp=2, ts=2, x0=304455931
P1, tp=2, ts=2, x0=179241364
P1, tp=3, ts=3, x0=507430388
P0, tp=3, ts=3, x0=276056805, x1=50340100
P1, tp=3, ts=3, x0=990717429
P2, tp=3, ts=3, x0=829467575
P1, tp=3, ts=3, x0=751739590
P1, tp=3, ts=3, x0=9009958
P1, tp=3, ts=3, x0=713579292
P1, tp=3, ts=3, x0=568073121
P1, tp=3, ts=3, x0=797865727
P2, tp=3, ts=3, x0=895050005
P3, tp=3, ts=3, x0=543174093
P1, tp=3, ts=3, x0=5943
P0, tp=3, ts=3, x0=576906215, x1=760355294
P3, tp=3, ts=3, x0=195219644
P1, tp=3, ts=3, x0=507430388
P1, tp=3, ts=3, x0=543174093
P1, tp=3, ts=3, x0=628101130
P0, tp=3, ts=3, x0=721139557, x1=543174093
P0, tp=3, ts=3, x0=953424700, x1=81025596
P1, tp=3, ts=3, x0=155225299
P3, tp=3, ts=3, x0=5943
P3, tp=3, ts=3, x0=23278693
P0, tp=3, ts=3, x0=476130386, x1=347227054
P1, tp=3, ts=3, x0=289375385
P3, tp=3, ts=3, x0=941911282
P0, tp=3, ts=3, x0=307747609, x1=286136032
P0, tp=3, ts=3, x0=70262972, x1=81025596
P1, tp=3, ts=3, x0=286136032
P2, tp=3, ts=3, x0=428400477
P2, tp=3, ts=3, x0=292911051
P0, tp=3, ts=3, x0=507430388, x1=890468341
P3, tp=3, ts=3, x0=543174093
P2, tp=3, ts=3, x0=576349149
P3, tp=3, ts=3, x0=702955027
P3, tp=3, ts=3, x0=592114432
P0, tp=3, ts=3, x0=23278693, x1=568073121
P0, tp=3, ts=3, x0=286136032, x1=473052517
P2, tp=3, ts=3, x0=23278693
P1, tp=3, ts=3, x0=820313487
P0, tp=3, ts=3, x0=576349149, x1=666069912
P0, tp=3, ts=3, x0=597368580, x1=830685839
P2, tp=3, ts=3, x0=41017260
P2, tp=3, ts=3, x0=580594376
P3, tp=3, ts=3, x0=286136032
P1, tp=3, ts=3, x0=23278693
P2, tp=3, ts=3, x0=863936397
P3, tp=3, ts=3, x0=152108441
P2, tp=3, ts=3, x0=861545272
P3, tp=3, ts=3, x0=576349149
P2, tp=3, ts=3, x0=26860460
P0, tp=3, ts=3, x0=26860460, x1=304455931
P2, tp=3, ts=3, x0=135805058
P0, tp=3, ts=3, x0=299183796, x1=774869215
P0, tp=3, ts=3, x0=8152389, x1=347227054
P2, tp=3, ts=3, x0=156465141
P0, tp=3, ts=3, x0=274133801, x1=953424700
P3, tp=3, ts=3, x0=156465141
P0, tp=3, ts=3, x0=365775564, x1=274133801
P0, tp=3, ts=3, x0=861545272, x1=353081573
P0, tp=3, ts=3, x0=912261263, x1=8152389
P3, tp=3, ts=3, x0=8152389
P1, tp=3, ts=3, x0=155225299
P2, tp=3, ts=3, x0=468373969
P0, tp=3, ts=3, x0=468373969, x1=788693511
P1, tp=3, ts=3, x0=143147677
P1, tp=3, ts=3, x0=702300737
P0, tp=3, ts=3, x0=307747609, x1=890468341
P0, tp=3, ts=3, x0=241274520, x1=826658154
P0, tp=3, ts=3, x0=855124591, x1=164718677
P3, tp=3, ts=3, x0=286136032
P0, tp=3, ts=3, x0=347227054, x1=384177193
P1, tp=3, ts=3, x0=233656121
P2, tp=3, ts=3, x0=797865727
P0, tp=3, ts=3, x0=936031920, x1=760858168
P3, tp=3, ts=3, x0=175245603
P0, tp=3, ts=3, x0=164718677, x1=81025596
P2, tp=3, ts=3, x0=829467575
P0, tp=3, ts=3, x0=826658154, x1=175245603
P3, tp=3, ts=3, x0=347227054
P0, tp=3, ts=3, x0=628101130, x1=94793001
P0, tp=3, ts=3, x0=143147677, x1=393695114
P0, tp=3, ts=3, x0=343256943, x1=179577391
P2, tp=3, ts=3, x0=390661313
P0, tp=3, ts=3, x0=810626819, x1=666069912
P2, tp=3, ts=3, x0=233656121
P2, tp=3, ts=3, x0=343256943
P2, tp=3, ts=3, x0=241274520
P0, tp=3, ts=3, x0=216984717, x1=476130386
P3, tp=3, ts=3, x0=140845504
P0, tp=3, ts=3, x0=592114432, x1=155548109
P0, tp=3, ts=3, x0=430070623, x1=351453074
P1, tp=3, ts=3, x0=8152389
P1, tp=3, ts=3, x0=402361894
P3, tp=3, ts=3, x0=307747609
P0, tp=3, ts=3, x0=576906215, x1=384177193
P2, tp=3, ts=3, x0=174531847
P2, tp=3, ts=3, x0=332794731
P0, tp=3, ts=3, x0=193656790, x1=830685839
P1, tp=3, ts=3, x0=912261263
P3, tp=3, ts=3, x0=929621501
P1, tp=3, ts=3, x0=468373969
P2, tp=3, ts=3, x0=386527365
P3, tp=3, ts=3, x0=507430388
P3, tp=3, ts=3, x0=357483501
P0, tp=3, ts=3, x0=231154087, x1=164718677
P3, tp=3, ts=3, x0=391780979
P3, tp=3, ts=3, x0=583191605
P1, tp=3, ts=3, x0=760858168
P1, tp=3, ts=3, x0=8152389
P2, tp=3, ts=3, x0=322282226
P1, tp=3, ts=3, x0=751821882
P2, tp=3, ts=3, x0=583191605
P0, tp=3, ts=3, x0=343256943, x1=299183796
P1, tp=3, ts=3, x0=5943
P3, tp=3, ts=3, x0=299183796
P0, tp=3, ts=3, x0=820313487, x1=820313487
P2, tp=3, ts=3, x0=365775564
P1, tp=3, ts=3, x0=23278693
P2, tp=3, ts=3, x0=406345966
P2, tp=3, ts=3, x0=713711806
P0, tp=3, ts=3, x0=269860718, x1=292911051
P0, tp=3, ts=3, x0=810626819, x1=810626819
P3, tp=3, ts=3, x0=241274520
P0, tp=3, ts=3, x0=690945555, x1=343256943
P0, tp=3, ts=3, x0=666069912, x1=233656121
P3, tp=3, ts=3, x0=81025596
P3, tp=3, ts=3, x0=140845504
P2, tp=3, ts=3, x0=829467575
P3, tp=3, ts=3, x0=160723572
P3, tp=3, ts=3, x0=193656790
P0, tp=3, ts=3, x0=12079716, x1=393695114
P1, tp=3, ts=3, x0=156465141
P3, tp=3, ts=3, x0=289375385
P0, tp=3, ts=3, x0=193656790, x1=964125546
P3, tp=3, ts=3, x0=254989333
P2, tp=3, ts=3, x0=143147677
P2, tp=3, ts=3, x0=25847941
P3, tp=3, ts=3, x0=702300737
P3, tp=3, ts=3, x0=390661313
P2, tp=3, ts=3, x0=826658154
P3, tp=3, ts=3, x0=576349149
P3, tp=3, ts=3, x0=70262972
P3, tp=3, ts=3, x0=751739590
P1, tp=3, ts=3, x0=768676076
P0, tp=3, ts=3, x0=175245603, x1=760858168
P0, tp=3, ts=3, x0=81025596, x1=152108441
P1, tp=3, ts=3, x0=473052517
P2, tp=3, ts=3, x0=289375385
P1, tp=3, ts=3, x0=922192765
P1, tp=3, ts=3, x0=182490672
P3, tp=3, ts=3, x0=384177193
P2, tp=3, ts=3, x0=507430388
P3, tp=3, ts=3, x0=135805058
P1, tp=3, ts=3, x0=702955027
P3, tp=3, ts=3, x0=26860460
P2, tp=3, ts=3, x0=524244793
P2, tp=3, ts=3, x0=760858168
P2, tp=3, ts=3, x0=528002546
P1, tp=3, ts=3, x0=365775564
P3, tp=3, ts=3, x0=576906215
P2, tp=3, ts=3, x0=233656121
P2, tp=3, ts=3, x0=507430388
P1, tp=3, ts=3, x0=191353083
P3, tp=3, ts=3, x0=713579292
P0, tp=3, ts=3, x0=760355294, x1=155548109
P1, tp=3, ts=3, x0=797865727
P3, tp=3, ts=3, x0=628101130
P0, tp=3, ts=3, x0=922192765, x1=829467575
P2, tp=3, ts=3, x0=576349149
P3, tp=3, ts=3, x0=846323820
P1, tp=3, ts=3, x0=357483501
P2, tp=3, ts=3, x0=941911282
P1, tp=3, ts=3, x0=393695114
P2, tp=3, ts=3, x0=217234741
P1, tp=3, ts=3, x0=254989333
P3, tp=3, ts=3, x0=155548109
P0, tp=3, ts=3, x0=216984717, x1=890468341
P0, tp=3, ts=3, x0=829467575, x1=855124591
P2, tp=3, ts=3, x0=402361894
P0, tp=3, ts=3, x0=160723572, x1=929621501
P2, tp=3, ts=3, x0=216984717
P1, tp=3, ts=3, x0=442273573
P0, tp=3, ts=3, x0=990717429, x1=760858168
P3, tp=3, ts=3, x0=70262972
P2, tp=3, ts=3, x0=744376998
P1, tp=3, ts=3, x0=468373969
P0, tp=3, ts=3, x0=768676076, x1=90074205
P3, tp=3, ts=3, x0=557979160
P2, tp=3, ts=3, x0=929621501
P2, tp=3, ts=3, x0=751821882
P2, tp=3, ts=3, x0=107742758
P2, tp=3, ts=3, x0=532672023
P2, tp=3, ts=3, x0=292911051
P0, tp=3, ts=3, x0=978093450, x1=357483501
P2, tp=3, ts=3, x0=922192765
P1, tp=3, ts=3, x0=259374227
P0, tp=3, ts=3, x0=289375385, x1=468373969
P0, tp=3, ts=3, x0=528002546, x1=507430388
P3, tp=3, ts=3, x0=274366280
P1, tp=3, ts=3, x0=12079716
P2, tp=3, ts=3, x0=343256943
P3, tp=3, ts=3, x0=528002546
P0, tp=3, ts=3, x0=390661313, x1=722517836
P3, tp=3, ts=3, x0=216984717
P2, tp=3, ts=3, x0=143147677
P0, tp=3, ts=3, x0=90074205, x1=406345966
P1, tp=3, ts=3, x0=8152389
P1, tp=3, ts=3, x0=826658154
P1, tp=3, ts=3, x0=861545272
P1, tp=3, ts=3, x0=390661313
P0, tp=3, ts=3, x0=861545272, x1=164718677
P2, tp=3, ts=3, x0=526134650
P0, tp=3, ts=3, x0=620741146, x1=284883598
P3, tp=3, ts=3, x0=140845504
P2, tp=3, ts=3, x0=241274520
P2, tp=3, ts=3, x0=830685839
P0, tp=3, ts=3, x0=690945555, x1=288423839
P3, tp=3, ts=3, x0=322282226
P2, tp=3, ts=3, x0=810626819
P3, tp=3, ts=3, x0=217234741
P0, tp=3, ts=3, x0=714335726, x1=953424700
P2, tp=3, ts=3, x0=688669994
P2, tp=3, ts=3, x0=430070623
P2, tp=3, ts=3, x0=26860460
P2, tp=3, ts=3, x0=902214288
P2, tp=3, ts=3, x0=744376998
P3, tp=3, ts=3, x0=254989333
P1, tp=3, ts=3, x0=289375385
P0, tp=3, ts=3, x0=143147677, x1=292911051
P1, tp=3, ts=3, x0=702300737
P3, tp=3, ts=3, x0=365775564
P2, tp=3, ts=3, x0=216984717
P0, tp=3, ts=3, x0=343256943, x1=964125546
P1, tp=3, ts=3, x0=259374227
P0, tp=3, ts=3, x0=820313487, x1=191353083
P0, tp=3, ts=3, x0=628101130, x1=365775564
P3, tp=3, ts=3, x0=24147091
P3, tp=3, ts=3, x0=668177309
P0, tp=3, ts=3, x0=922192765, x1=751739590
P3, tp=3, ts=3, x0=953424700
P2, tp=3, ts=3, x0=216984717
P2, tp=3, ts=3, x0=861545272
P3, tp=3, ts=3, x0=107742758
P3, tp=3, ts=3, x0=374141174
P0, tp=3, ts=3, x0=164718677, x1=25847941
P0, tp=3, ts=3, x0=713579292, x1=288423839
P1, tp=3, ts=3, x0=826658154
P1, tp=3, ts=3, x0=532672023
P2, tp=3, ts=3, x0=292911051
P1, tp=3, ts=3, x0=468373969
P0, tp=3, ts=3, x0=507430388, x1=532672023
P1, tp=3, ts=3, x0=290015491
P1, tp=3, ts=3, x0=175245603
P3, tp=3, ts=3, x0=402361894
P3, tp=3, ts=3, x0=702300737
P3, tp=3, ts=3, x0=152108441
P2, tp=3, ts=3, x0=269860718
P0, tp=3, ts=3, x0=978093450, x1=702955027
P0, tp=3, ts=3, x0=816575475, x1=23278693
P0, tp=3, ts=3, x0=241274520, x1=442273573
P3, tp=3, ts=3, x0=702955027
P3, tp=3, ts=3, x0=191353083
P3, tp=3, ts=3, x0=241274520
P0, tp=3, ts=3, x0=365775564, x1=922192765
P2, tp=3, ts=3, x0=217234741
P3, tp=3, ts=3, x0=532672023
P1, tp=3, ts=3, x0=351453074
P2, tp=3, ts=3, x0=499671516
P2, tp=3, ts=3, x0=528002546
P2, tp=3, ts=3, x0=499671516
P1, tp=3, ts=3, x0=936031920
P0, tp=3, ts=3, x0=175245603, x1=384177193
P2, tp=3, ts=3, x0=406345966
P0, tp=3, ts=3, x0=468373969, x1=953424700
P2, tp=3, ts=3, x0=826658154
P3, tp=3, ts=3, x0=688669994
P1, tp=3, ts=3, x0=576906215
P3, tp=3, ts=3, x0=179577391
P1, tp=3, ts=3, x0=90074205
P1, tp=3, ts=3, x0=829467575
P2, tp=3, ts=3, x0=722517836
P1, tp=3, ts=3, x0=17971017
P0, tp=3, ts=3, x0=978093450, x1=269860718
P1, tp=3, ts=3, x0=430070623
P3, tp=3, ts=3, x0=114375686
P1, tp=3, ts=3, x0=114375686
P2, tp=3, ts=3, x0=834924130
P1, tp=3, ts=3, x0=191353083
P2, tp=3, ts=3, x0=406345966
P2, tp=3, ts=3, x0=348603372
P1, tp=3, ts=3, x0=179577391
P0, tp=3, ts=3, x0=155225299, x1=391780979
P2, tp=3, ts=3, x0=155225299
P3, tp=3, ts=3, x0=722517836
P3, tp=3, ts=3, x0=191353083
P3, tp=3, ts=3, x0=442273573
P0, tp=3, ts=3, x0=288423839, x1=391780979
P0, tp=3, ts=3, x0=175245603, x1=8152389
P0, tp=3, ts=3, x0=826658154, x1=702300737
P1, tp=3, ts=3, x0=164718677
P3, tp=3, ts=3, x0=140845504
P0, tp=3, ts=3, x0=155548109, x1=834924130
P0, tp=3, ts=3, x0=576349149, x1=741333991
P1, tp=3, ts=3, x0=741333991
P3, tp=3, ts=3, x0=741333991
P2, tp=3, ts=3, x0=751739590
P1, tp=3, ts=3, x0=751821882
P2, tp=3, ts=3, x0=374141174
P2, tp=3, ts=3, x0=668177309
P0, tp=3, ts=3, x0=557979160, x1=391780979
P2, tp=3, ts=3, x0=217234741
P0, tp=3, ts=3, x0=499671516, x1=332794731
P2, tp=3, ts=3, x0=406345966
P0, tp=3, ts=3, x0=751739590, x1=936031920
P1, tp=3, ts=3, x0=156465141
P3, tp=3, ts=3, x0=210178946
P1, tp=3, ts=3, x0=25847941
P1, tp=3, ts=3, x0=8152389
P1, tp=3, ts=3, x0=788693511
P0, tp=3, ts=3, x0=259374227, x1=241274520
P1, tp=3, ts=3, x0=499671516
P3, tp=3, ts=3, x0=912261263
P2, tp=3, ts=3, x0=254989333
P2, tp=3, ts=3, x0=741366095
P1, tp=3, ts=3, x0=788693511
P3, tp=3, ts=3, x0=332794731
P0, tp=3, ts=3, x0=597368580, x1=175245603
P3, tp=3, ts=3, x0=90074205
P3, tp=3, ts=3, x0=269860718
P3, tp=3, ts=3, x0=5943
P3, tp=3, ts=3, x0=499671516
P1, tp=3, ts=3, x0=989717022
P3, tp=3, ts=3, x0=357483501
P3, tp=3, ts=3, x0=763512129
P0, tp=3, ts=3, x0=826658154, x1=516597723
P2, tp=3, ts=3, x0=797865727
P2, tp=3, ts=3, x0=402361894
P0, tp=3, ts=3, x0=735312211, x1=816575475
P2, tp=3, ts=3, x0=947694792
P1, tp=3, ts=3, x0=216984717
P1, tp=3, ts=3, x0=384177193
P1, tp=3, ts=3, x0=26860460
P1, tp=3, ts=3, x0=941911282
P1, tp=3, ts=3, x0=576349149
P3, tp=3, ts=3, x0=24147091
P1, tp=3, ts=3, x0=690945555
P1, tp=3, ts=3, x0=668177309
P1, tp=3, ts=3, x0=81025596
P3, tp=3, ts=3, x0=241274520
P0, tp=3, ts=3, x0=583191605, x1=532672023
P3, tp=3, ts=3, x0=160723572
P1, tp=3, ts=3, x0=506382430
P2, tp=3, ts=3, x0=797865727
P0, tp=3, ts=3, x0=389551132, x1=5943
P3, tp=3, ts=3, x0=17971017
P1, tp=3, ts=3, x0=259374227
P3, tp=3, ts=3, x0=668177309
P2, tp=3, ts=3, x0=160723572
P2, tp=3, ts=3, x0=713579292
P0, tp=3, ts=3, x0=668177309, x1=12079716
P2, tp=3, ts=3, x0=217234741
P0, tp=3, ts=3, x0=604788828, x1=81025596
P3, tp=3, ts=3, x0=241274520
P0, tp=3, ts=3, x0=714335726, x1=25847941
P2, tp=3, ts=3, x0=217234741
P0, tp=3, ts=3, x0=855124591, x1=357247781
P1, tp=3, ts=3, x0=521629767
P0, tp=3, ts=3, x0=532672023, x1=978093450
P2, tp=3, ts=3, x0=788693511
P2, tp=3, ts=3, x0=210178946
P2, tp=3, ts=3, x0=964125546
P0, tp=3, ts=3, x0=289375385, x1=713579292
P1, tp=3, ts=3, x0=288423839
P1, tp=3, ts=3, x0=182490672
P2, tp=3, ts=3, x0=763512129
P1, tp=3, ts=3, x0=989717022
P1, tp=3, ts=3, x0=507430388
P3, tp=3, ts=3, x0=182490672
P1, tp=3, ts=3, x0=836770281
P0, tp=3, ts=3, x0=25847941, x1=197438191
P2, tp=3, ts=3, x0=893862227
P1, tp=3, ts=3, x0=834924130
P1, tp=3, ts=3, x0=620741146
P2, tp=3, ts=3, x0=8152389
P0, tp=3, ts=3, x0=348603372, x1=713579292
P0, tp=3, ts=3, x0=210178946, x1=861545272
P1, tp=3, ts=3, x0=902214288
P3, tp=3, ts=3, x0=259374227
P3, tp=3, ts=3, x0=26860460
P2, tp=3, ts=3, x0=332794731
P1, tp=3, ts=3, x0=526134650
P3, tp=3, ts=3, x0=506382430
P0, tp=3, ts=3, x0=722517836, x1=357483501
P2, tp=3, ts=3, x0=12079716
P0, tp=3, ts=3, x0=193656790, x1=826658154
P2, tp=3, ts=3, x0=143147677
P2, tp=3, ts=3, x0=259374227
P0, tp=3, ts=3, x0=12079716, x1=106310220
P3, tp=3, ts=3, x0=118618370
P2, tp=3, ts=3, x0=964125546
P1, tp=3, ts=3, x0=430070623
P1, tp=3, ts=3, x0=526134650
P0, tp=3, ts=3, x0=524489671, x1=516597723
P0, tp=3, ts=3, x0=143147677, x1=81025596
